# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                  coul_tot                 skyrme                    strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                       e/a_t                     p_nucl                   p_e                      p_ex                     p_t
  0.01700000  40  1136.5557014999151  1.0401424403291092E+004  4.2340603297386906E+002  1.0824830436264961E+004  -7.1978284632836530E+003  -4.6677105104085122E+001  2.0067379031876675E+002  -1.2206764185629128E+001  1.8846702613313772E+002  3.7687918940103646E+003   1.1651303618800739E+000   -2.6043280534019294E+002  -2.7447654761201283E-007  1.5052186904776704E+003  5.6041907521869980E+001  -1.3368284221119978E+002  0.0000000000000000E+000  -4.3831111581969232E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.9058082545459110E+003   4.1693111093077269E+000   3.1637336917947373E-002  7.3465743380067734E-003  8.5333261930878057E-006  3.8992444582147227E-002
  0.01725000  40  1146.9064069452604  1.0563142606989453E+004  4.2190474309638887E+002  1.0985047350085842E+004  -7.2756201878791653E+003  -4.6508446230405042E+001  2.0032568240609447E+002  -1.2185361888058525E+001  1.8814032051803576E+002  3.8510590364943064E+003   1.1533338288541017E+000   -2.6262069713939354E+002  -2.5984166392958316E-007  1.5081908348740374E+003  5.6151123044564777E+001  -1.3392844784601604E+002  0.0000000000000000E+000  -4.3992529464601859E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.9887114629965081E+003   4.2031211844521721E+000   3.2326543492545122E-002  7.4040039728864998E-003  8.6000295332422854E-006  3.9739147494964863E-002
  0.01750000  40  1157.9427153775273  1.0732195775563281E+004  4.2039424149232178E+002  1.1152590017055603E+004  -7.3565591724143123E+003  -4.6337001127577416E+001  1.9997486477156431E+002  -1.2163790495296846E+001  1.8781107427626759E+002  3.9375049177899805E+003   1.1413641003769044E+000   -2.6497517418495755E+002  -2.4581927173467902E-007  1.5108081983453558E+003  5.6247301598087631E+001  -1.3414369343165976E+002  0.0000000000000000E+000  -4.4153708878945508E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.0752891939713600E+003   4.2366710267686125E+000   3.3024280065623426E-002  7.4548565138297844E-003  8.6590937031503597E-006  4.0487795673156364E-002
  0.01775000  40  1099.9817343970012  1.0342688948020095E+004  4.1994050739042029E+002  1.0762629455410515E+004  -7.2214818292820210E+003  -4.6285941670260570E+001  1.9987000009334270E+002  -1.2157309316209560E+001  1.8771269077713328E+002  3.6825743752353651E+003   1.1352542010299658E+000   -2.4943449041775807E+002  -2.3760891008426195E-007  1.5437035258702215E+003  5.7456080330654615E+001  -1.3693314622435651E+002  0.0000000000000000E+000  -4.4272747900931321E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.8672078787575438E+003   4.2695490040716804E+000   3.3252395968765724E-002  8.1165671893851116E-003  9.4276560219052300E-006  4.1378390814172737E-002
  0.01800000  40  1103.2874686074692  1.0445689570839906E+004  4.1856096341696070E+002  1.0864250534256867E+004  -7.2765022835351310E+003  -4.6127484522358870E+001  1.9954898634841391E+002  -1.2137563689379727E+001  1.8741142265903434E+002  3.7290321888584108E+003   1.1239683710086865E+000   -2.4983647116203164E+002  -2.2796785103733304E-007  1.5494955599992986E+003  5.7668914816950291E+001  -1.3741696703519870E+002  0.0000000000000000E+000  -4.4427106408387083E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.9187734736204666E+003   4.3023068201811654E+000   3.3901122292587446E-002  8.2374885658304756E-003  9.5681033586511316E-006  4.2148178961776570E-002
  0.01825000  40  1104.9711778688998  1.0535373899557933E+004  4.1721396221514431E+002  1.0952587861773078E+004  -7.3264431264497798E+003  -4.5971551939176933E+001  1.9923524230962050E+002  -1.2118249620936133E+001  1.8711699268868426E+002  3.7672901760728046E+003   1.1126677445063251E+000   -2.4981504040352829E+002  -2.1195581451073880E-007  1.5559556899051363E+003  5.7906298909256279E+001  -1.3795715254660308E+002  0.0000000000000000E+000  -4.4579288019328210E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.9631989194696107E+003   4.3347806612080042E+000   3.4541127622769452E-002  8.3739462052347825E-003  9.7265956407036909E-006  4.2924800423644938E-002
  0.01850000  40  1109.6391112351275  1.0649789235458877E+004  4.1582517696012962E+002  1.1065614412419007E+004  -7.3861644026293579E+003  -4.5809376920224324E+001  1.9891116239426717E+002  -1.2098304496184140E+001  1.8681285789808302E+002  3.8204534907675088E+003   1.1012097091938813E+000   -2.5050603949565317E+002  -2.0240347003224289E-007  1.5609740991319634E+003  5.8090705290968941E+001  -1.3837464439538857E+002  0.0000000000000000E+000  -4.4732306814700436E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.0204451008061851E+003   4.3669748634503973E+000   3.5206884233077773E-002  8.4811147315672908E-003  9.8510692760700178E-006  4.3697850033921133E-002
  0.01875000  40  1118.4274787285285  1.0799962019659859E+004  4.1436774285755615E+002  1.1214329762517415E+004  -7.4601355654846666E+003  -4.5637632239209822E+001  1.9857066733489424E+002  -1.2077336217296494E+001  1.8649333111759768E+002  3.8950498959111364E+003   1.0891246983883320E+000   -2.5219752048912756E+002  -1.8930390197151209E-007  1.5640379135713124E+003  5.8203288076999570E+001  -1.3862606872641948E+002  0.0000000000000000E+000  -4.4887839787975921E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.0962629128529816E+003   4.3989251322932867E+000   3.5907469411882970E-002  8.5470463699008729E-003  9.9276472511287990E-006  4.4464443429034974E-002
  0.01900000  40  1132.3137502692027  1.0993540088318085E+004  4.1284188315303481E+002  1.1406381971471119E+004  -7.5515113497236443E+003  -4.5456211494769562E+001  1.9821342724146078E+002  -1.2055340918191630E+001  1.8615808632326920E+002  3.9955724965759728E+003   1.0766577485578637E+000   -2.5508721850419093E+002  -1.7823052018469999E-007  1.5647400357729721E+003  5.8229088218113979E+001  -1.3867715706536231E+002  0.0000000000000000E+000  -4.5044791393375704E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.1945601825678286E+003   4.4306602747564483E+000   3.6651463833077623E-002  8.5622096401291453E-003  9.9452590143034378E-006  4.5223618732221069E-002
  0.01925000  40  1146.8821843073399  1.1194617144171989E+004  4.1131294388361960E+002  1.1605930088055609E+004  -7.6462446755275505E+003  -4.5272952387192852E+001  1.9785488789658828E+002  -1.2033259134920106E+001  1.8582162876166814E+002  4.1002340889025299E+003   1.0641980097052510E+000   -2.5810147878207118E+002  -1.6772910552186559E-007  1.5651212916789586E+003  5.8243097823744797E+001  -1.3870100790374312E+002  0.0000000000000000E+000  -4.5201018769250112E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.2965664695613905E+003   4.4622127549440656E+000   3.7404845344571891E-002  8.5704518192426388E-003  9.9548321010956379E-006  4.5985251995915626E-002
  0.01950000  40  1162.1351097828258  1.1403358239902029E+004  4.0978114883669514E+002  1.1813139388738724E+004  -7.7444289292217745E+003  -4.5087571748334199E+001  1.9749507695573314E+002  -1.2011093496829652E+001  1.8548398345890342E+002  4.2091068712275201E+003   1.0515859341353462E+000   -2.6124172494214474E+002  -1.6104868980202285E-007  1.5651921158114524E+003  5.8245700322766197E+001  -1.3869852059737127E+002  0.0000000000000000E+000  -4.5356683145243146E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.4023623075953046E+003   4.4935937799468340E+000   3.8167508238814138E-002  8.5719835855224396E-003  9.9566112096474500E-006  4.6749448435546230E-002
  0.01975000  40  1121.8662693047540  1.1130458267984430E+004  4.0914920017326375E+002  1.1539607468157694E+004  -7.6505312113671898E+003  -4.5010976051309221E+001  1.9734703275795547E+002  -1.2001943705302656E+001  1.8534508905265270E+002  4.0294103697918413E+003   1.0443570890515730E+000   -2.5020715072798504E+002  -1.6177791567508517E-007  1.5901230407217251E+003  5.9161808318687982E+001  -1.4080116293031699E+002  0.0000000000000000E+000  -4.5475910902689876E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.2574375421012201E+003   4.5246019663032913E+000   3.8500429958559249E-002  9.1240728724551034E-003  1.0597848757672115E-005  4.7635100679772023E-002
  0.02000000  40  1122.3753245739865  1.1208524759553249E+004  4.0787479457772940E+002  1.1616399554130978E+004  -7.6964286081973960E+003  -4.4855274242650935E+001  1.9704708536102925E+002  -1.1983454969543786E+001  1.8506363039148528E+002  4.0601793020824111E+003   1.0333268127042174E+000   -2.4972622430037026E+002  -1.5751581764409867E-007  1.5966528765343496E+003  5.9401751976425757E+001  -1.4134466828713605E+002  0.0000000000000000E+000  -4.5619274754799221E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.2949026446608641E+003   4.5552435024362081E+000   3.9153217491919162E-002  9.2729789088051608E-003  1.0770799146126618E-005  4.8436967199870444E-002
  0.02025000  40  1122.0139667903024  1.1280313477306365E+004  4.0660436803086844E+002  1.1686917845337233E+004  -7.7398601329229587E+003  -4.4698690912947711E+001  1.9674784783023114E+002  -1.1964999209033209E+001  1.8478284862119799E+002  4.0871418701225216E+003   1.0221085258281164E+000   -2.4907054242964617E+002  -1.5285313829958367E-007  1.6035299523902875E+003  5.9654454919331236E+001  -1.4191700400270722E+002  0.0000000000000000E+000  -4.5762339081657039E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.3290671193727567E+003   4.5856576882178492E+000   3.9800492628524996E-002  9.4317661128457807E-003  1.0955226178509121E-005  4.9243213967549285E-002
  0.02050000  40  1129.3648366842458  1.1419670361952021E+004  4.0521582085102290E+002  1.1824886182803044E+004  -7.8106121016359466E+003  -4.4526322941413284E+001  1.9642006077568422E+002  -1.1944789897235685E+001  1.8447527087844861E+002  4.1542230291041315E+003   1.0102988200856089E+000   -2.5021822718765083E+002  -4.5527411451718277E-007  1.6067610643514347E+003  5.9773184271231798E+001  -1.4218088420039510E+002  0.0000000000000000E+000  -4.5909386947520119E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.3980747447035601E+003   4.6158386472633310E+000   4.0516736170488690E-002  9.5070704282219590E-003  1.1042690074843993E-005  5.0034849288785495E-002
  0.02075000  40  1145.8060406410350  1.1641538236187755E+004  4.0367887154561106E+002  1.2045217107733366E+004  -7.9150387361933626E+003  -4.4334179200109403E+001  1.9605661866642745E+002  -1.1922376877738197E+001  1.8413424178868920E+002  4.2699784341285849E+003   9.9738663114430892E-001   -2.5350849840429160E+002  -4.5252385766517746E-007  1.6057631735945597E+003  5.9736516120887877E+001  -1.4208734329318736E+002  0.0000000000000000E+000  -4.6061311028003310E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.5095859483251706E+003   4.6458691345199998E+000   4.1314276406057338E-002  9.4837656356405089E-003  1.1015622199279011E-005  5.0809057663897129E-002
  0.02100000  40  1163.4407582065116  1.1876236770107216E+004  4.0213047598279564E+002  1.2278367246090012E+004  -8.0251154148836376E+003  -4.4138919008665830E+001  1.9568979851534911E+002  -1.1899751969991286E+001  1.8379004654535771E+002  4.3929029587430623E+003   9.8437149982783012E-001   -2.5704231153562517E+002  -4.5443964252030614E-007  1.6042540424793515E+003  5.9681062095844432E+001  -1.4195061849242765E+002  0.0000000000000000E+000  -4.6214048360503774E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.6275357843355887E+003   4.6757913775685758E+000   4.2125568697308033E-002  9.4486027303428491E-003  1.0974781449162997E-005  5.1585146209100048E-002
  0.02125000  40  1131.6643391710986  1.1660512407374954E+004  4.0143068328210813E+002  1.2061943090657061E+004  -7.9517670510259022E+003  -4.4050403827087990E+001  1.9552424564973367E+002  -1.1889516519548668E+001  1.8363472913018495E+002  4.2497603649342545E+003   9.7665260368785312E-001   -2.4813715549660986E+002  -4.4153484192566740E-007  1.6252864682764259E+003  6.0453911215225261E+001  -1.4371680444996665E+002  0.0000000000000000E+000  -4.6330470613120355E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.5133297166414768E+003   4.7055539136224400E+000   4.2516356889119700E-002  9.9475644670857476E-003  1.1554311513797100E-005  5.2475475667719249E-002
  0.02150000  40  1130.8303924100533  1.1726831730018361E+004  4.0019536826323412E+002  1.2127027098281595E+004  -7.9932051899388125E+003  -4.3892815695678216E+001  1.9523127072768952E+002  -1.1871424427658438E+001  1.8335984630003119E+002  4.2732889389471366E+003   9.6555165488916828E-001   -2.4728716011976769E+002  -4.2090814533816533E-007  1.6321061383470917E+003  6.0704503480619920E+001  -1.4428223104031517E+002  0.0000000000000000E+000  -4.6469104507433570E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.5442020208487420E+003   4.7348424696763134E+000   4.3173240526976693E-002  1.0113513829588880E-002  1.1747056902387661E-005  5.3298501413467959E-002
  0.02175000  40  1134.1505221864002  1.1829373830502758E+004  3.9891095568168703E+002  1.2228284786184446E+004  -8.0495218074697123E+003  -4.3728246744599183E+001  1.9492588995672733E+002  -1.1852574201339898E+001  1.8307331575538754E+002  4.3181080477255227E+003   9.5411355998794534E-001   -2.4735543728649057E+002  -3.9893153395509856E-007  1.6369207434561195E+003  6.0881418432478782E+001  -1.4467834177560903E+002  0.0000000000000000E+000  -4.6608101853758832E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.5935368237130742E+003   4.7639009803395389E+000   4.3871882236288573E-002  1.0231916173860069E-002  1.1884577761722281E-005  5.4115682987910370E-002
  0.02200000  40  1142.2285141221555  1.1977505620428459E+004  3.9753718414692747E+002  1.2375042804575387E+004  -8.1247557732543355E+003  -4.3550813685929853E+001  1.9459880797077975E+002  -1.1832381456325880E+001  1.8276642651445397E+002  4.3895026441495720E+003   9.4208181849671746E-001   -2.4854019142159953E+002  -3.8039401928532803E-007  1.6394482724252055E+003  6.0974293627354172E+001  -1.4488143544984433E+002  0.0000000000000000E+000  -4.6750708198314975E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.6661519447687851E+003   4.7927721900473745E+000   4.4617550998196517E-002  1.0294488515815497E-002  1.1957253692735399E-005  5.4923996767704750E-002
  0.02225000  40  1161.3394608006731  1.2230419175924946E+004  3.9597521952265845E+002  1.2626394395447605E+004  -8.2435553635158321E+003  -4.3347704974506946E+001  1.9422618192848157E+002  -1.1809375754146263E+001  1.8241680617433542E+002  4.5219081331316029E+003   9.2872907188166209E-001   -2.5226734023325290E+002  -3.5636882563366983E-007  1.6368301732681300E+003  6.0878090389230671E+001  -1.4465097932371583E+002  0.0000000000000000E+000  -4.6900466693849935E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.7923330859475036E+003   4.8215623268413212E+000   4.5468744614528232E-002  1.0229679295090423E-002  1.1881979692782437E-005  5.5710305889311439E-002
  0.02250000  40  1139.6214865560632  1.2098093630447731E+004  3.9513641045653060E+002  1.2493230040904262E+004  -8.2029874262027624E+003  -4.3237965392441239E+001  1.9402624962156534E+002  -1.1797008866510399E+001  1.8222924075505486E+002  4.4292338900641098E+003   9.2002483985424988E-001   -2.4583983107621597E+002  -3.4572071846008189E-007  1.6531578772496746E+003  6.1478058571290070E+001  -1.4601559719769108E+002  0.0000000000000000E+000  -4.7019748402620536E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.7216407021052955E+003   4.8504039366107810E+000   4.5943919434846547E-002  1.0638902633179357E-002  1.2357280372917978E-005  5.6595179348398819E-002
  0.02275000  40  1140.3305569925526  1.2177911911124020E+004  3.9389710578942942E+002  1.2571809016913448E+004  -8.2502299961818298E+003  -4.3074882070092364E+001  1.9373019702096752E+002  -1.1778709773633416E+001  1.8195148724733411E+002  4.4604556259088668E+003   9.0868621221989088E-001   -2.4528931860206811E+002  -3.2813335345968859E-007  1.6589961573358623E+003  6.1692588174948050E+001  -1.4649638759596399E+002  0.0000000000000000E+000  -4.7155545891713132E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.7589736311057286E+003   4.8786596586316984E+000   4.6629348061530532E-002  1.0788166226368769E-002  1.2530645479954533E-005  5.7430044933379262E-002
  0.02300000  40  1144.9733489187749  1.2294405202804419E+004  3.9260066948625246E+002  1.2687005872290671E+004  -8.3128232562769645E+003  -4.2903363070705794E+001  1.9341977150459726E+002  -1.1759530419982402E+001  1.8166024108461488E+002  4.5129394940276188E+003   8.9702685326847131E-001   -2.4560085766468856E+002  -3.1468333235288338E-007  1.6629206261189897E+003  6.1836794011266903E+001  -1.4681597753393172E+002  0.0000000000000000E+000  -4.7292626197582344E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.8148833854978357E+003   4.9067224044229629E+000   4.7356938470092723E-002  1.0889379537084921E-002  1.2648201622198946E-005  5.8258966208799848E-002
  0.02325000  40  1148.9788553709582  1.2404009499016423E+004  3.9133065514943587E+002  1.2795340154165859E+004  -8.3726571845718518E+003  -4.2734532448134800E+001  1.9311515962752276E+002  -1.1740704583558015E+001  1.8137445504396473E+002  4.5613228921898390E+003   8.8536968551170503E-001   -2.4572000631991733E+002  -2.9701924051929456E-007  1.6670978052958062E+003  6.1990285669683679E+001  -1.4715663431930167E+002  0.0000000000000000E+000  -4.7427510377631464E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.8671259919045979E+003   4.9345923734454828E+000   4.8082628724366777E-002  1.0997890969464031E-002  1.2774234282759666E-005  5.9093293928113570E-002
  0.02350000  40  1169.6125418694064  1.2678445951841399E+004  3.8974318406882458E+002  1.3068189135910223E+004  -8.5018678501865434E+003  -4.2521837911548779E+001  1.9273378938361961E+002  -1.1717136868414668E+001  1.8101665251520512E+002  4.7048161003273335E+003   8.7174004544840500E-001   -2.4966295483491314E+002  -2.8175894620319557E-007  1.6634404386840633E+003  6.1855894680125907E+001  -1.4683872979701769E+002  0.0000000000000000E+000  -4.7576170286301824E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.0031887688232773E+003   4.9624328712715462E+000   4.8974830884030512E-002  1.0902838882526670E-002  1.2663834235564085E-005  5.9890333600792746E-002
  0.02375000  40  1146.1525405789653  1.2519418144030295E+004  3.8898095704280416E+002  1.2908399101073099E+004  -8.4489586072392249E+003  -4.2419137252431256E+001  1.9255081074508922E+002  -1.1705802741563085E+001  1.8084500800352609E+002  4.5978663645849683E+003   8.6330852306127781E-001   -2.4287824540668291E+002  -2.6920493356771558E-007  1.6804557596215591E+003  6.2481126881675380E+001  -1.4825698982737279E+002  0.0000000000000000E+000  -4.7688740154180110E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.9192376041079988E+003   4.9902836284578092E+000   4.9433185742910432E-002  1.1350342403292569E-002  1.3183595508134191E-005  6.0796711741711133E-002
  0.02400000  40  1148.8979363571234  1.2617599634090036E+004  3.8773514521836910E+002  1.3005334779308405E+004  -8.5041981190900606E+003  -4.2250663188737661E+001  1.9225084142744115E+002  -1.1687253176507454E+001  1.8056358825093369E+002  4.6394495852805412E+003   8.5187910943750467E-001   -2.4269962600825474E+002  -2.5918519937630141E-007  1.6850874215067568E+003  6.2651318158789707E+001  -1.4863470415146159E+002  0.0000000000000000E+000  -4.7821573772896315E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.9654121536366192E+003   5.0175982068839264E+000   5.0155030870489593E-002  1.1474504785918251E-002  1.3327806137806956E-005  6.1642863462545654E-002
  0.02425000  40  1147.8421091696373  1.2679056454187486E+004  3.8655357983348483E+002  1.3065610034020970E+004  -8.5439684335761085E+003  -4.2089756669971912E+001  1.9196620712045225E+002  -1.1669638225362940E+001  1.8029656889508931E+002  4.6598484126699750E+003   8.4080210641604936E-001   -2.4168158121158970E+002  -2.4637715094908755E-007  1.6914948384100080E+003  6.2886759681937562E+001  -1.4916090421493604E+002  0.0000000000000000E+000  -4.7951742129919467E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.9929346071954287E+003   5.0447361340236689E+000   5.0839469593168124E-002  1.1647946216468738E-002  1.3529252750252641E-005  6.2500945062387112E-002
  0.02450000  40  1164.5101811662050  1.2917026061831844E+004  3.8505371097807574E+002  1.3302079772809921E+004  -8.6587451344866222E+003  -4.1884681177964040E+001  1.9160383744525097E+002  -1.1647225517822726E+001  1.7995661192742816E+002  4.7814065690727630E+003   8.2752091725251375E-001   -2.4458838968473452E+002  -2.4645013827700514E-007  1.6893975217088528E+003  6.2809693481734783E+001  -1.4897397080666127E+002  0.0000000000000000E+000  -4.8094876098295778E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.1095852244427533E+003   5.0717610750433071E+000   5.1714809833277753E-002  1.1590959334412900E-002  1.3463064336414124E-005  6.3319232232027067E-002
  0.02475000  40  1186.5774156617090  1.3210414046132664E+004  3.8347513874895571E+002  1.3593889184881620E+004  -8.7975359106582218E+003  -4.1667719104347668E+001  1.9122136709926852E+002  -1.1623580358570130E+001  1.7959778674069847E+002  4.9342833418597529E+003   8.1362180486848956E-001   -2.4863056821727915E+002  -2.3367257610336502E-007  1.6848434349829492E+003  6.2642352831681904E+001  -1.4858119513455082E+002  0.0000000000000000E+000  -4.8239536110560550E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.2540772678937465E+003   5.0988035390466546E+000   5.2649913476486607E-002  1.1467938866233037E-002  1.3320180033236509E-005  6.4131172522752883E-002
  0.02500000  40  1150.8238471736249  1.2920205843091766E+004  3.8294895105441748E+002  1.3303154794146183E+004  -8.6875065289352588E+003  -4.1594355129767536E+001  1.9109481361977242E+002  -1.1615708466318813E+001  1.7947910515345345E+002  4.7535330152346041E+003   8.0692874453779950E-001   -2.3926554976386507E+002  -2.2804858916898871E-007  1.7075175682654349E+003  6.3475516351489702E+001  -1.5046911726513201E+002  0.0000000000000000E+000  -4.8340685379950948E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.1043046413390175E+003   5.1256100101171249E+000   5.2976822655424638E-002  1.2090268484168859E-002  1.4042995490189404E-005  6.5081134135083693E-002
  0.02525000  40  1151.2404101889274  1.2993228511645873E+004  3.8177859831808013E+002  1.3375007109963954E+004  -8.7322767098112236E+003  -4.1432004311720071E+001  1.9081083988179006E+002  -1.1598133931851791E+001  1.7921270594993840E+002  4.7805111017909512E+003   7.9558232557155861E-001   -2.3848018436745946E+002  -2.2202664020186338E-007  1.7130553545911071E+003  6.3679002483918111E+001  -1.5092099550184943E+002  0.0000000000000000E+000  -4.8467009987097114E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.1373461411002081E+003   5.1520634194433468E+000   5.3689678100309016E-002  1.2246034229726178E-002  1.4223912182229607E-005  6.5949936242217427E-002
  0.02550000  40  1164.8734308442777  1.3203509238472136E+004  3.8034322891323075E+002  1.3583852467385366E+004  -8.8360622810836194E+003  -4.1231866301881915E+001  1.9046206960849173E+002  -1.1576547649623858E+001  1.7888552195886777E+002  4.8854438419587314E+003   7.8259973381545933E-001   -2.4061418152372809E+002  -2.1478465219741745E-007  1.7121733087208854E+003  6.3646591691975971E+001  -1.5083552579650274E+002  0.0000000000000000E+000  -4.8605227692353722E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.2393029145703886E+003   5.1783886629446503E+000   5.4552594127671182E-002  1.2221124024081967E-002  1.4194979816433856E-005  6.6787913131569579E-002
  0.02575000  40  1187.8285562531653  1.3513343051830941E+004  3.7872576066479485E+002  1.3892068812495736E+004  -8.9830726171874085E+003  -4.1004947910790406E+001  1.9006838744489156E+002  -1.1552178383496905E+001  1.7851620906139465E+002  5.0465074564589277E+003   7.6856048015724809E-001   -2.4478340712267948E+002  -2.1073829632208534E-007  1.7069169970482433E+003  6.3453448333121209E+001  -1.5038408937555076E+002  0.0000000000000000E+000  -4.8751342723623424E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.3911852456114775E+003   5.2047556176366943E+000   5.5520484477476831E-002  1.2073465502224554E-002  1.4023479387188880E-005  6.7607973459088574E-002
  0.02600000  40  1155.2256924782203  1.3243089525648580E+004  3.7819710366662264E+002  1.3621286629315202E+004  -8.8800672153587802E+003  -4.0929971411355261E+001  1.8994000065388374E+002  -1.1544202344045528E+001  1.7839579830983828E+002  4.8786852408549048E+003   7.6144827599591736E-001   -2.3618884033644414E+002  -2.1275964737603718E-007  1.7281014065032500E+003  6.4231869292424960E+001  -1.5214301077726475E+002  0.0000000000000000E+000  -4.8848729549753706E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.2521543936001026E+003   5.2309404265177113E+000   5.5874570633241236E-002  1.2676849501226739E-002  1.4724289446967023E-005  6.8566144423914940E-002
  0.02625000  40  1158.2020134759696  1.3343540638557384E+004  3.7697678349478173E+002  1.3720517422052166E+004  -8.9368623493021369E+003  -4.0757321261323497E+001  1.8964235029815325E+002  -1.1525765856548112E+001  1.7811658444160523E+002  4.9210143359303083E+003   7.4987955132155548E-001   -2.3595250519074170E+002  -2.0532116700859367E-007  1.7322335883716014E+003  6.4383706001440331E+001  -1.5247589390428575E+002  0.0000000000000000E+000  -4.8976237931955311E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.2986593905543186E+003   5.2567591438766321E+000   5.6628469519089300E-002  1.2797130675702264E-002  1.4863991875384442E-005  6.9440464186666953E-002
  0.02650000  40  1170.0591497977525  1.3538096481976274E+004  3.7558364578372726E+002  1.3913680127760001E+004  -9.0346063564094002E+003  -4.0559379397610591E+001  1.8930182897777968E+002  -1.1504677294046553E+001  1.7779715168373312E+002  5.0163115436367261E+003   7.3702036181066433E-001   -2.3761928126464636E+002  -1.9788759349450618E-007  1.7320184134932515E+003  6.4375799419108006E+001  -1.5244568075098292E+002  0.0000000000000000E+000  -4.9110422672833899E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.3920840946973740E+003   5.2824558995835984E+000   5.7490152861206720E-002  1.2790846241614251E-002  1.4856692722944432E-005  7.0295855795543913E-002
  0.02675000  40  1193.7532015581946  1.3859987127631508E+004  3.7396720442723375E+002  1.4233954332058742E+004  -9.1880577293949846E+003  -4.0328659461873045E+001  1.8890586430823151E+002  -1.1480154332952884E+001  1.7742570997527864E+002  5.1829936531771664E+003   7.2260342515437515E-001   -2.4177972334132431E+002  -1.8276563233760692E-007  1.7261863844935988E+003  6.4161501923265945E+001  -1.5194663594947133E+002  0.0000000000000000E+000  -4.9253933914017097E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.5490440635456198E+003   5.3082286273066632E+000   5.8492127076954580E-002  1.2621394721012692E-002  1.4659880627163349E-005  7.1128181678594443E-002
  0.02700000  40  1157.4193640770245  1.3541721234681365E+004  3.7352812665297495E+002  1.3915249361334339E+004  -9.0627324804256386E+003  -4.0264842928897075E+001  1.8879898085995237E+002  -1.1473497919185922E+001  1.7732548294076631E+002  4.9895775209205713E+003   7.1632896544360847E-001   -2.3253674225152122E+002  -1.8286401183156015E-007  1.7491520208284226E+003  6.5005371581741343E+001  -1.5384966143653915E+002  0.0000000000000000E+000  -4.9346759020733160E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.3867711184252503E+003   5.3337797183070341E+000   5.8793975702326674E-002  1.3298547302884932E-002  1.5446369697179927E-005  7.2107969374908779E-002
  0.02725000  40  1161.6556901871284  1.3656990106466294E+004  3.7227921483639255E+002  1.4029269321302687E+004  -9.1262451937465521E+003  -4.0084911939076299E+001  1.8849303440889170E+002  -1.1454518345653620E+001  1.7703851606323832E+002  5.0399777316802956E+003   7.0482896833209452E-001   -2.3256573460477088E+002  -1.7162641365205167E-007  1.7525080847777429E+003  6.5128689534697529E+001  -1.5411639810426993E+002  0.0000000000000000E+000  -4.9474477000031008E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.4403434820803986E+003   5.3589964490265452E+000   5.9575709629725249E-002  1.3399737435306964E-002  1.5563898435307599E-005  7.2991010963467523E-002
